Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
798,884,674,494,693,61,596,740,346,202
769,75,951,129,552,920,696,341,94,687
341,745,792,366,157,850,582,654,595,101
809,951,972,352,596,359,509,292,50,512
571,820,187,619,237,599,33,987,335,607
626,837,123,484,762,662,879,669,208,381
23,359,826,553,317,37,334,618,258,135
338,288,557,862,712,860,829,470,269,397
385,308,748,191,933,716,344,904,471,109
572,399,320,123,132,849,35,780,401,175
757,289,918,620,849,638,721,327,44,284
598,727,166,581,743,231,294,58,354,68
196,22,456,730,914,124,785,448,454,15
200,916,576,777,300,824,985,731,858,525
472,341,468,47,467,835,387,897,851,336
414,810,234,768,317,863,847,698,608,448
725,615,353,473,663,152,815,993,405,416
299,731,9,753,910,273,30,438,297,331
177,625,364,880,818,458,937,702,65,910
890,912,987,451,765,628,809,218,424,951
238,207,187,190,305,533,648,863,291,117
911,841,469,56,600,991,450,945,891,932
473,64,995,520,539,760,293,487,5,544
364,316,818,137,119,700,993,940,448,652
150,407,705,182,589,825,402,683,171,506
574,123,377,392,436,552,435,463,201,339
716,327,619,87,10,347,147,720,247,929
731,320,418,733,569,874,968,611,494,674
371,441,366,664,691,890,543,991,46,712
613,154,81,296,40,611,551,21,560,324
552,462,403,219,998,650,301,438,892,744
56,412,264,775,770,101,434,458,268,689
217,485,449,896,226,139,325,448,568,32
573,85,686,448,38,526,262,527,469,657
672,828,339,153,997,824,237,558,849,641
987,632,109,66,63,913,859,390,751,998
137,65,729,786,313,570,953,886,839,277
433,725,42,108,308,362,253,224,865,551
915,632,246,7,915,758,199,311,846,953
344,441,618,851,12,986,14,162,72,968
709,869,787,699,689,783,774,268,487,765
289,431,990,514,266,157,281,727,511,467
621,635,517,894,611,501,79,784,298,755
381,8,503,768,554,430,113,650,922,294
138,260,884,618,165,257,476,957,996,222
843,172,959,439,196,467,600,4,150,318
663,741,369,210,746,254,811,558,199,381
441,168,640,759,75,144,474,232,478,776
202,526,860,379,645,173,731,602,325,980
459,999,535,932,832,864,107,130,38,599
859,810,573,394,805,46,578,884,156,900
78,33,219,301,534,787,144,575,959,794
643,248,159,955,255,88,138,701,973,143
64,701,994,267,526,10,731,239,352,35
35,282,663,795,600,501,713,861,745,906
848,256,95,711,783,700,284,689,170,992
64,813,668,451,420,841,489,934,295,331
368,770,731,645,89,698,755,820,434,264
913,878,239,96,590,665,499,425,492,723
533,86,964,470,983,947,851,810,251,695
354,458,193,252,451,628,10,604,555,97
596,336,13,375,338,326,543,31,685,923
188,509,127,147,549,979,722,17,697,777
255,297,680,265,507,431,446,682,245,391
225,958,882,865,412,419,161,117,225,910
540,589,271,191,895,571,209,297,264,333
475,238,625,380,646,734,981,696,128,863
442,452,825,713,872,957,893,60,463,992
155,698,120,47,258,33,556,623,853,194
275,578,172,366,820,774,441,152,693,64
24,784,622,338,292,992,325,884,97,942
941,341,663,30,17,683,783,198,320,220
721,781,565,397,26,129,739,890,871,797
893,727,444,249,109,741,94,530,690,689
58,4,179,261,617,507,860,339,883,579
234,358,18,264,473,197,215,11,523,193
913,802,163,603,728,965,985,708,532,95
178,951,157,899,48,831,288,449,3,744
282,629,751,146,103,346,560,558,680,119
217,282,326,548,50,165,521,193,123,503
872,343,302,16,365,267,157,617,702,96
598,979,740,566,639,781,408,187,812,163
881,201,70,69,94,772,606,862,368,248
422,476,877,683,985,769,171,534,175,423
833,489,406,765,116,778,66,484,451,8
570,193,233,870,378,544,77,943,125,303
984,189,581,472,582,206,990,146,696,308
545,110,151,545,256,502,605,868,978,343
787,265,60,668,164,720,70,188,788,576
862,317,266,140,950,123,156,731,310,965
33,967,370,835,920,899,9,657,470,916
980,244,334,366,457,484,309,24,951,802
669,202,498,252,307,186,980,193,736,831
765,336,557,943,573,630,362,550,2,302
860,825,955,497,30,560,689,142,527,629
505,81,582,207,772,628,361,224,506,174
511,588,244,641,760,550,970,874,942,679
804,904,453,138,803,441,154,403,244,191
966,790,110,936,286,492,607,111,836,408
478,56,83,901,213,295,755,479,840,280
191,477,66,760,767,916,841,180,451,643
790,338,45,145,259,446,784,16,508,151
983,544,911,230,311,266,866,102,617,676
394,483,344,953,964,178,552,697,882,916
749,691,482,958,301,342,678,43,177,288
327,933,789,76,237,182,958,254,141,646
988,192,118,215,815,401,599,538,891,539
243,517,887,911,536,347,103,878,721,419
330,62,430,793,374,220,281,430,568,153
431,542,360,370,33,882,91,895,269,968
410,200,96,866,374,548,356,964,726,449
883,84,482,498,146,416,68,279,845,38
844,655,648,857,344,768,160,753,405,53
315,903,490,935,347,940,236,842,877,756
798,699,8,462,226,427,84,601,547,572
607,979,559,809,72,554,768,933,653,353
856,11,355,114,722,110,422,116,620,780
199,30,114,323,779,788,775,154,127,146
265,961,200,389,120,719,523,82,266,934
363,213,610,645,593,896,621,356,345,713
426,174,842,78,623,281,542,16,299,729
248,875,940,658,746,700,766,355,563,842
288,837,643,302,22,504,118,207,86,106
451,906,464,700,730,611,374,313,845,658
328,825,747,348,300,915,477,869,985,19
627,519,799,494,898,994,904,183,28,122
687,427,659,692,87,329,233,149,371,330
74,16,903,652,244,628,907,746,343,877
339,147,279,599,282,669,455,602,853,72
615,214,224,39,138,887,89,483,3,297
470,458,613,862,978,58,819,497,805,906
30,168,8,464,177,586,615,460,14,305
361,220,585,543,677,752,118,753,532,768
801,269,483,796,440,212,254,878,57,691
257,187,99,928,88,262,379,469,414,23
74,900,67,756,414,138,904,888,144,90
693,153,500,811,478,230,14,563,301,711
728,224,92,586,261,90,969,660,480,50
592,689,580,652,383,631,172,283,122,218
543,737,197,278,303,75,724,41,475,406
311,999,770,958,209,750,931,913,898,797
284,452,547,879,204,212,872,872,487,730
179,552,748,47,626,624,943,851,907,158
778,112,950,829,96,150,84,683,233,174
817,977,201,523,435,135,571,341,845,923
347,85,667,62,936,956,802,105,871,300
343,171,783,967,457,731,821,5,966,792
665,504,916,976,747,165,601,889,723,524
487,602,791,876,734,631,896,637,322,742
616,507,357,563,662,329,230,594,404,486
847,30,948,141,882,935,303,600,423,816
847,952,538,513,444,426,1000,488,801,864
176,197,550,114,113,393,934,95,54,989
355,935,412,876,378,171,980,611,907,941
79,187,878,973,786,450,316,743,203,149
89,720,30,264,298,613,423,262,36,429
661,56,654,860,822,363,288,41,866,13
238,168,111,515,579,497,977,266,202,362
54,86,244,716,51,786,735,745,549,177
736,408,149,487,318,234,742,15,105,609
298,141,692,796,310,116,13,978,959,391
504,111,885,597,194,552,11,249,783,439
282,302,350,943,919,12,651,725,504,46
426,549,798,770,738,170,56,875,526,499
715,852,630,79,580,60,845,669,490,43
697,16,750,181,277,21,184,319,726,828
35,357,644,369,840,722,932,116,383,688
361,266,357,575,393,591,274,234,1,448
489,886,494,892,794,429,636,525,344,559
385,416,446,428,576,202,201,558,963,651
769,392,872,286,251,302,252,127,840,928
578,530,438,687,608,289,990,744,392,259
350,143,433,472,911,299,27,762,168,351
568,918,836,740,436,712,296,645,831,450
301,181,712,57,591,705,83,870,950,795
194,14,163,939,778,498,542,884,851,350
876,700,411,634,747,834,950,755,982,804
929,338,580,605,279,568,65,773,797,537
107,66,739,542,890,491,361,281,628,385
864,782,289,414,422,836,663,676,971,430
162,374,66,251,263,8,916,954,421,170
886,860,234,90,351,752,934,120,283,228
282,916,424,945,667,92,620,644,424,430
56,101,156,836,485,570,593,307,192,454
395,504,491,880,540,996,729,974,860,92
901,568,125,437,747,365,255,1,948,163
544,18,334,478,766,217,970,62,246,532
546,532,69,866,519,846,996,418,434,885
211,185,922,938,25,717,116,823,594,54
410,53,562,250,989,889,607,944,633,499
447,158,257,409,808,902,755,758,340,704
947,913,363,35,457,715,327,999,197,670
257,496,452,495,311,510,894,88,724,573
607,600,82,737,905,395,282,533,824,952
882,589,989,427,355,285,467,874,576,683
451,370,981,776,430,128,848,680,809,62
949,645,155,457,478,901,663,65,95,778
134,572,48,114,497,416,941,52,454,984
591,375,481,58,453,669,740,727,955,558
367,77,431,40,15,288,912,738,391,706
891,423,238,300,569,751,316,575,899,501
732,486,838,978,993,620,990,214,74,679
43,752,158,348,196,710,907,322,534,425
167,298,905,47,423,209,107,564,292,309
600,308,437,559,598,96,348,211,487,790
85,274,855,633,541,428,562,27,658,678
980,903,569,467,357,843,125,326,960,547
777,84,704,461,901,269,295,842,77,328
983,265,38,945,320,522,426,203,203,934
653,568,235,249,439,644,742,875,349,340
109,254,372,279,44,841,519,918,301,683
581,751,232,428,39,459,22,574,539,490
566,823,306,656,539,860,462,878,593,856
177,153,305,352,892,498,725,827,762,355
560,218,544,611,44,866,510,287,177,366
703,255,504,416,248,858,381,337,778,577
791,541,648,488,524,231,506,749,954,991
90,430,682,131,995,206,670,624,915,479
896,444,580,687,938,463,625,291,770,814
614,373,695,924,458,788,819,762,121,417
124,472,450,22,70,280,871,197,368,7
311,564,206,617,207,653,438,971,542,889
390,381,787,817,608,858,145,336,252,202
134,809,740,795,857,783,1,841,572,800
900,548,263,138,990,788,275,332,460,845
609,167,525,879,308,28,993,597,804,326
67,314,924,960,461,288,264,187,912,787
992,452,209,412,908,150,833,651,503,404
332,718,701,865,269,189,41,64,80,615
538,20,550,782,185,224,721,723,544,863
348,69,502,521,360,244,497,971,175,415
849,229,915,478,44,358,235,152,509,583
214,214,359,782,309,406,505,212,452,488
949,852,64,713,479,623,692,735,465,234
739,815,435,869,870,816,842,384,460,989
740,215,499,882,136,219,918,524,750,752
874,939,719,457,504,477,741,106,20,295
96,739,789,159,800,132,406,311,974,988
995,312,8,513,150,192,723,510,107,279
997,410,15,157,120,193,97,169,493,20
582,395,256,639,249,902,534,258,148,478
421,543,343,873,637,814,411,605,605,872
147,194,339,310,394,336,338,60,915,895
511,904,907,927,405,870,534,446,390,829
524,801,7,771,577,661,742,747,89,532
892,417,963,55,171,523,217,79,355,781
920,428,37,285,20,784,909,561,337,893
955,312,989,904,307,242,368,796,693,389
521,445,648,30,765,763,643,168,37,621
909,757,914,273,699,215,241,18,575,474
560,209,873,927,782,635,598,788,144,462
916,131,993,210,713,545,462,677,795,292
223,347,54,447,213,102,570,719,552,910
847,372,611,788,622,864,317,357,613,723
921,507,235,786,57,776,330,835,71,15
756,392,847,248,960,872,351,708,997,668
117,140,40,398,681,945,489,432,289,642
202,216,482,149,598,849,181,837,685,891
34,448,974,410,145,631,865,838,295,622
234,683,991,13,522,236,612,551,238,133
740,632,475,554,963,556,682,149,389,113
373,455,575,47,327,543,624,560,727,426
482,872,607,710,348,868,417,854,9,287
420,901,850,91,975,609,723,132,587,984
336,333,149,510,133,109,753,170,704,556
790,331,388,169,614,561,425,503,333,564
5,741,120,205,661,634,974,644,351,355
363,46,984,68,867,168,898,889,611,31
206,134,48,776,698,94,690,61,833,601
408,162,429,849,402,695,820,768,414,723
122,236,214,194,37,199,364,323,549,366
473,31,395,276,210,265,31,998,989,22
415,344,338,290,698,378,349,983,754,129
418,172,597,97,136,112,923,430,650,471
562,336,348,169,288,646,1000,802,943,325
770,262,589,440,472,317,757,282,536,875
47,103,683,783,784,403,283,606,392,272
514,944,216,653,560,545,559,664,187,547
726,424,858,930,416,519,762,328,313,951
39,154,864,769,391,315,340,590,288,919
306,67,933,320,284,515,471,642,458,259
519,25,415,216,414,636,484,338,572,679
395,161,995,740,221,23,367,199,776,564
89,689,473,931,455,414,607,553,860,143
768,757,311,490,454,80,588,142,438,814
856,163,43,581,854,298,416,588,346,304
48,424,469,9,37,616,450,925,922,719
579,390,213,624,75,935,649,184,121,906
6,772,834,909,411,290,271,938,839,250
848,22,622,913,543,445,279,434,258,157
726,41,676,442,265,670,791,366,671,828
466,65,536,730,458,611,797,545,473,967
51,851,258,255,627,275,588,630,106,756
177,992,83,177,16,727,781,120,214,992
266,364,470,731,128,980,456,413,810,527
634,17,908,207,235,648,237,456,890,627
629,482,541,33,539,438,348,935,694,334
162,524,440,103,879,900,267,683,140,4
711,999,13,319,921,437,609,618,758,840
247,491,991,919,578,271,455,273,179,199
783,29,886,463,689,464,224,770,598,109
71,932,915,788,811,561,878,915,856,167
970,424,471,421,839,529,549,678,906,572
577,113,295,347,498,309,130,526,122,535
568,938,965,674,67,367,99,650,174,905
78,559,588,535,621,103,927,808,749,534
434,61,53,890,450,297,329,245,587,293
554,573,160,108,566,71,708,595,997,772
280,43,532,148,380,490,914,245,553,51
582,420,537,13,475,987,109,282,737,15
838,53,690,241,790,889,61,150,846,3
871,410,55,635,751,68,801,191,405,52
830,240,135,226,753,404,904,3,586,137
397,494,840,500,319,516,850,445,5,601
606,920,225,794,77,601,946,12,335,328
406,224,962,996,251,997,772,550,634,14
605,420,233,395,165,293,406,651,622,340
141,985,464,105,929,513,16,423,719,699
391,483,775,848,552,99,782,811,184,777
8,226,432,326,175,426,36,116,291,536
910,222,783,236,921,977,862,685,500,230
808,803,865,639,788,89,536,984,9,688
79,810,432,504,597,123,426,296,754,403
896,781,22,398,663,608,976,655,626,692
46,707,289,407,691,438,346,609,180,303
238,254,477,4,500,740,977,353,161,916
705,500,757,704,263,483,84,176,869,470
982,454,817,634,83,340,308,341,502,415
937,332,841,335,801,941,405,53,938,895
494,241,407,813,306,918,602,686,366,113
258,134,345,550,131,597,602,819,421,977
150,478,165,824,289,656,443,899,100,636
413,22,12,36,210,68,757,949,536,743
279,784,640,849,654,840,571,391,643,218
29,502,247,691,864,864,365,307,459,164
855,116,976,891,626,630,152,984,742,540
873,825,188,78,563,451,981,806,535,898
644,501,433,13,85,306,232,643,5,797
822,249,204,611,807,108,296,934,199,992
338,5,514,351,739,710,580,521,650,627
550,841,380,663,198,536,409,891,850,584
375,592,910,158,979,551,424,250,410,695
835,380,89,805,554,369,751,822,340,57
58,370,933,335,915,843,138,391,273,630
888,199,328,136,13,613,348,843,16,903
68,88,106,450,699,450,998,197,467,797
555,145,874,96,437,660,747,494,327,311
301,656,374,412,583,875,380,496,660,533
963,18,652,84,204,221,876,55,768,590
232,750,203,357,975,566,537,545,50,386
966,211,326,576,698,670,640,506,726,605
214,273,663,488,771,78,36,558,243,107
917,718,394,354,325,653,428,325,432,810
986,938,708,123,317,711,987,844,570,679
940,979,693,44,689,499,107,828,982,279
584,808,329,141,496,522,218,699,61,546
147,24,782,930,320,893,587,977,10,961
58,687,363,944,311,814,254,160,968,183
547,980,161,725,482,672,213,260,592,172
999,916,71,768,600,886,558,54,278,962
481,267,924,838,96,366,106,499,83,293
605,187,367,716,682,101,535,383,994,109
843,822,975,362,868,565,43,191,305,294
508,979,446,51,906,989,363,706,47,57
278,554,818,762,401,33,187,783,987,900
823,989,905,746,531,981,242,878,755,961
545,875,868,777,739,979,904,595,720,13
319,269,703,170,960,516,936,167,452,114
126,626,657,622,799,386,341,588,426,292
465,471,721,223,51,902,960,466,325,495
30,287,944,350,226,439,300,759,100,615
406,119,332,612,279,506,909,439,910,894
480,683,723,521,126,713,545,515,394,651
859,687,327,931,159,303,405,326,82,312
387,504,991,319,277,692,603,487,249,153
628,451,990,99,80,603,75,820,65,701
183,234,303,424,749,934,163,353,448,77
47,689,902,997,852,288,683,1000,294,643
627,576,750,931,75,472,668,193,602,418
762,671,879,20,265,279,256,180,280,196
947,426,691,24,25,951,820,555,270,727
509,621,973,933,489,745,708,656,720,559
992,361,374,788,881,287,437,140,466,550
388,309,970,958,79,98,866,834,170,7
986,698,388,523,98,311,929,720,933,770
944,663,2,913,621,433,388,930,409,594
457,353,34,784,588,113,246,486,28,95
26,81,838,245,132,454,453,866,654,278
717,346,975,838,663,958,29,67,347,659
496,818,251,942,540,48,504,900,935,329
345,323,575,931,3,579,769,494,528,885
654,406,475,341,256,675,915,467,177,461
467,301,549,117,961,495,377,528,932,273
437,303,465,750,147,978,180,335,432,407
891,577,527,227,891,904,424,927,684,595
599,559,859,303,340,67,815,379,382,617
590,756,630,161,674,226,534,302,217,466
75,247,846,464,425,346,470,891,978,684
519,646,762,32,81,663,46,182,950,304
817,672,176,350,333,28,749,696,935,473
252,838,852,989,894,270,925,314,893,749
980,1,38,575,121,868,935,523,645,296
883,79,317,989,81,842,947,910,252,435
929,296,6,343,526,322,747,950,596,709
872,265,409,112,57,278,413,651,333,12
718,933,16,485,451,432,404,598,453,231
655,474,579,841,807,107,261,231,833,15
885,442,727,274,932,909,720,647,555,580
689,775,523,818,29,251,184,880,418,526
613,901,186,805,815,669,673,54,850,850
148,668,362,776,884,863,114,814,643,618
13,969,399,609,354,705,589,192,630,363
335,188,531,328,932,320,527,78,463,76
48,118,858,487,919,970,79,561,762,949
9,577,23,440,249,389,457,568,973,773
373,864,639,213,657,795,229,218,217,151
344,546,121,96,997,359,704,772,760,16
993,968,338,760,374,378,120,711,151,769
811,592,459,181,300,994,859,740,107,769
43,74,515,505,393,972,837,818,649,127
575,358,930,168,326,237,302,987,42,563
794,41,664,750,232,409,99,595,536,590
539,201,905,824,588,169,893,813,9,582
168,596,207,380,455,957,157,673,989,368
869,771,346,303,400,123,652,380,518,359
473,701,592,78,672,432,998,454,18,986
967,503,402,776,468,471,596,295,65,392
667,852,248,648,166,635,615,45,516,477
630,159,161,908,854,120,976,123,673,912
147,778,96,522,899,415,241,991,8,58
553,716,106,7,953,235,434,938,183,602
771,806,178,887,795,780,565,821,126,721
